,id,name,rating,address,description,review,alias,image_url,is_closed,review_count,latitude,longitude,location,display_phone,price,hours,transactions,languages,attributes,transit,best_time,delivery,pickup,online_ordering
10,u5WAEhqW1IkY2kx2AfWZ1Q,Juanita Cruz,4.0,"Paseo de la Habana, 105, 28036 Madrid, Spain",Cocktail Bars Signature Cuisine ,"A little outside the main Madrid area and a little hard to find but It was worth it! The restaurant was not busy at all on a Wednesday night. We had a 9 PM.... Great food and great wine. Quesadillas de jamon!! I recommend coming here for the food and for a good time. The scene becomes very lively at night, and I.... ",juanita-cruz-madrid,https://s3-media2.fl.yelpcdn.com/bphoto/GMKNWfZ9L9O3cGENsdc82A/o.jpg,False,3,40.4587708,-3.6819501,"{'address1': 'Paseo de la Habana, 105', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28036', 'country': 'ES', 'state': 'M', 'display_address': ['Paseo de la Habana, 105', '28036 Madrid', 'Spain']}",+34 914 51 17 76,€€€,,[],,,,,,,
11,kvYNeYairA3mQ4uTsdvwzg,Sidrería La Seronda,4.0,"Calle Principe de Vergara, 280, 28016 Madrid, Spain",Spanish Asturian ,,sidrería-la-seronda-madrid,,False,1,40.4597189,-3.676422,"{'address1': 'Calle Principe de Vergara, 280', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28016', 'country': 'ES', 'state': 'M', 'display_address': ['Calle Principe de Vergara, 280', '28016 Madrid', 'Spain']}",+34 913 50 86 48,,,[],,,,,,,
12,1ACDt7kUzhVxuq_JnZ708Q,Nouba,4.0,"Avenida de Alberto de Alcocer, 9, 28036 Madrid, Spain",Beer Bar Breakfast & Brunch Tapas Bars ,"Nouba is a quaint coffee house that exudes a charming and cozy ambiance, reminiscent of a sunroom that overlooks the lush greens of a small park. Nestled in.... While attending a Nadcap conference in Madrid we decided to try Nouba for lunch. Nouba is located in a small park and resembles a sunroom overlooking the.... The best part about this place is that it is next to a playground, so you can let your children play on the playground while you relax with a meal, drink,.... ",nouba-madrid,https://s3-media2.fl.yelpcdn.com/bphoto/h1qyw30FQfKl0bEKRxplUA/o.jpg,False,5,40.4591309072126,-3.68739429661597,"{'address1': 'Avenida de Alberto de Alcocer, 9', 'address2': '', 'address3': None, 'city': 'Madrid', 'zip_code': '28036', 'country': 'ES', 'state': 'M', 'display_address': ['Avenida de Alberto de Alcocer, 9', '28036 Madrid', 'Spain']}",+34 913 50 76 41,,,[],,,,,,,
13,FBaQdnodC2VQT9fXqDlFsg,Muuu Tapelia,4.0,"Calle de Víctor Andrés Belaúnde, 8, 28016 Madrid, Spain",Spanish Tapas/Small Plates ,,muuu-tapelia-madrid,https://s3-media4.fl.yelpcdn.com/bphoto/AjhnfTEMy2Ho3E9LF6zn6w/o.jpg,False,10,40.4548,-3.67909,"{'address1': 'Calle de Víctor Andrés Belaúnde, 8', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28016', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Víctor Andrés Belaúnde, 8', '28016 Madrid', 'Spain']}",+34 914 57 57 88,€€€,,[],,,,,,,
14,bfdnQ1Qepq1H7kAKKw1e-w,La Cecilia de Allende,4.5,"Avenida de Alberto Alcocer, 43, 28016 Madrid, Spain",Wine Bars Tapas Bars ,,la-cecilia-de-allende-madrid,https://s3-media2.fl.yelpcdn.com/bphoto/EKpA6SZ0amawldi3ML7XhA/o.jpg,False,3,40.4588013,-3.68013,"{'address1': 'Avenida de Alberto Alcocer, 43', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28016', 'country': 'ES', 'state': 'M', 'display_address': ['Avenida de Alberto Alcocer, 43', '28016 Madrid', 'Spain']}",+34 910 12 41 50,€€,,[],,,,,,,
15,YgxOgU_rORfe4XaaEc3aqw,Sacha,1.0,"Calle de Juan Hurtado de Mendoza, 11, 28036 Madrid, Spain",Spanish Signature Cuisine ,"Beautiful restaurant with high quality food. We tried several dishes which each was unique and delicious. Service was excellent and we took most suggestions.... Food: 4.5/5.0
Service: 3.5/5.0
Value: 3.5/5.0
Decor: 3.5/5.0
Overall: 4.5/5.0 

Oh my.  Oh my.

The space is small and most choose to sit outside on the.... Hell nah, food was not worth the price, stay as far away from this placeee! I give the area a goof review tho, they sorta know how to make a place look.... ",sacha-madrid-2,https://s3-media4.fl.yelpcdn.com/bphoto/4Jineyd2pNwsyKMf2w0D4g/o.jpg,False,12,40.460681184118,-3.68740761100796,"{'address1': 'Calle de Juan Hurtado de Mendoza, 11', 'address2': None, 'address3': None, 'city': 'Madrid', 'zip_code': '28036', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Juan Hurtado de Mendoza, 11', '28036 Madrid', 'Spain']}",+34 913 45 59 52,€€€€,,[],,,,,,,
16,cQrG1lIqeWLYg-f1CjYrOw,La Alpujarra,5.0,"Plaza de Peru, 4, 28016 Madrid, Spain",Tapas/Small Plates ,"Great pulpo a la Galega, y mejillones al vapor. Very attentive staff. Definitely recommend.. ",la-alpujarra-madrid,https://s3-media2.fl.yelpcdn.com/bphoto/YSJLgLQyfdVAlhdmEpZd2g/o.jpg,False,2,40.46016,-3.67617,"{'address1': 'Plaza de Peru, 4', 'address2': None, 'address3': None, 'city': 'Madrid', 'zip_code': '28016', 'country': 'ES', 'state': 'M', 'display_address': ['Plaza de Peru, 4', '28016 Madrid', 'Spain']}",+34 913 45 99 00,€€€€,,[],,,,,,,
17,JXx7MpJ6hPBYIEXFu4yULg,Pipa & Co,5.0,"Paseo de la Habana, 105, 28036 Madrid, Spain",Spanish Signature Cuisine ,"Ambiance - 4/5
Service - 2/5
Food - 1/5
Value for money - 2/5
TTL - 1.8 stars

Highlights: great vibe, attractive decor, spacious locale (for Madrid), full.... the food was really bad, this was the worst restaurant we attended in 2 months traveling in Madrid... that tells you all you have to know.

Outdoors space.... I just moved to the area and have been checking out restaurants nearby. This one was right down the street and looked adorable, but the previous reviews.... ",pipa-y-co-madrid,https://s3-media3.fl.yelpcdn.com/bphoto/3iLKBFWxQCNQyjv6k5_KBQ/o.jpg,False,15,40.4588512674511,-3.68195947121283,"{'address1': 'Paseo de la Habana, 105', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28036', 'country': 'ES', 'state': 'M', 'display_address': ['Paseo de la Habana, 105', '28036 Madrid', 'Spain']}",+34 911 43 98 49,€€,,[],,,,,,,
18,PvVAbHE6NEyn4jbfJhk1Wg,Asgaya,4.5,"Calle del Doctor Fléming, 52, 28036 Madrid, Spain",Spanish Asturian ,,asgaya-madrid,https://s3-media2.fl.yelpcdn.com/bphoto/PM-ohaagk17T2_rY33p2-w/o.jpg,False,4,40.4624596,-3.6875601,"{'address1': 'Calle del Doctor Fléming, 52', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28036', 'country': 'ES', 'state': 'M', 'display_address': ['Calle del Doctor Fléming, 52', '28036 Madrid', 'Spain']}",+34 913 53 05 87,€€€,,[],,,,,,,
19,Xfe5JdWCfgEICwBOW5rx1w,5 Jotas,4.0,"Calle de Padre Damián, 42, 28036 Madrid, Spain",Spanish Tapas/Small Plates ,My wife and I went to Cinco Jotas (5J) for dinner with our tour group. We were served a good sampling of popular Spanish ham slice dishes as well as cold.... We were looking to get our ham on somewhere walkable from our hotel in our first night in Madrid. This place did not disappoint. There was a lovely breeze.... ,5-jotas-madrid,https://s3-media2.fl.yelpcdn.com/bphoto/uPMmMbLmAyLmxM2yUD8heA/o.jpg,False,5,40.45902,-3.68528,"{'address1': 'Calle de Padre Damián, 42', 'address2': None, 'address3': None, 'city': 'Madrid', 'zip_code': '28036', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Padre Damián, 42', '28036 Madrid', 'Spain']}",+34 913 50 31 73,€€,,[],,,,,,,
20,XeZxum_zsXTB-QN-MsOV8A,Pinocchio Pio XII,4.0,"2 Avenida Pio XII, 28016 Madrid, Spain",Italian ,,pinocchio-pio-xii-madrid,,False,1,40.46147616,-3.67631382,"{'address1': '2 Avenida Pio XII', 'address2': None, 'address3': None, 'city': 'Madrid', 'zip_code': '28016', 'country': 'ES', 'state': 'M', 'display_address': ['2 Avenida Pio XII', '28016 Madrid', 'Spain']}",+34 913 45 83 52,,,[],,,,,,,
21,MKTUoZdyXoLQuahxJQbfLw,Gambrinus,4.0,"Calle Principe de Vergara, 280, 28016 Madrid, Spain",Restaurants ,,gambrinus-madrid-9,,False,1,40.45971,-3.67641,"{'address1': 'Calle Principe de Vergara, 280', 'address2': None, 'address3': None, 'city': 'Madrid', 'zip_code': '28016', 'country': 'ES', 'state': 'M', 'display_address': ['Calle Principe de Vergara, 280', '28016 Madrid', 'Spain']}",+34 913 50 86 48,,,[],,,,,,,
22,7ngpLYX5Di9jeERyMbRtAA,Cuarto y Mitad,3.0,"Calle de Bolivia, 21, 28016 Madrid, Spain",Brasseries Mediterranean ,,cuarto-y-mitad-madrid,https://s3-media3.fl.yelpcdn.com/bphoto/rUgIvIdPMborcM5SCFpg1A/o.jpg,False,5,40.45917,-3.6778,"{'address1': 'Calle de Bolivia, 21', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28016', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Bolivia, 21', '28016 Madrid', 'Spain']}",+34 913 50 83 34,€€,,[],,,,,,,
23,Qok5uRIfKpzqgxaFoARnXg,Kantamelade,5.0,"Calle del Principe de Vergara, 285, 28016 Madrid, Spain",Cocktail Bars Signature Cuisine Spanish ,,kantamelade-madrid,,False,1,40.4592896,-3.67697,"{'address1': 'Calle del Principe de Vergara, 285', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28016', 'country': 'ES', 'state': 'M', 'display_address': ['Calle del Principe de Vergara, 285', '28016 Madrid', 'Spain']}",+34 917 56 85 42,,,[],,,,,,,
24,aBauWGUZ8cudAkAH_MyCpQ,Udaberri,4.0,"Calle de Bolivia, 30, 28016 Madrid, Spain",Basque Tapas/Small Plates Tapas Bars ,,udaberri-madrid,https://s3-media2.fl.yelpcdn.com/bphoto/kXLMmoscc28YatDZWcvrcQ/o.jpg,False,5,40.4583931,-3.6777061,"{'address1': 'Calle de Bolivia, 30', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28016', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Bolivia, 30', '28016 Madrid', 'Spain']}",+34 914 57 37 42,€€,,[],,,,,,,
25,Q8IkXTrINuMzs-MWoHWSEQ,Casa Pello,4.0,"Avenida Alberto Alcocer, 49, 28016 Madrid, Spain",Spanish ,,casa-pello-madrid,https://s3-media1.fl.yelpcdn.com/bphoto/Q0d6kj9cWI1bN88QsugPRQ/o.jpg,False,1,40.4587806,-3.6777879,"{'address1': 'Avenida Alberto Alcocer, 49', 'address2': '', 'address3': None, 'city': 'Madrid', 'zip_code': '28016', 'country': 'ES', 'state': 'M', 'display_address': ['Avenida Alberto Alcocer, 49', '28016 Madrid', 'Spain']}",+34 913 50 44 15,,,[],,,,,,,
26,lCmY3LOF3ONUYJT5BwEcsA,Antojos Araguaney Grill,5.0,"Calle de Apolonio Morales, 3, 28036 Madrid, Spain",Steakhouses ,"Incredible mix of traditional Venezuelan tastes, great place for a good steak. Recommended 110%.. ",antojos-araguaney-grill-madrid,https://s3-media3.fl.yelpcdn.com/bphoto/dr_fWTYJ1Upd7TT77N5Ktw/o.jpg,False,3,40.4634895,-3.6841199,"{'address1': 'Calle de Apolonio Morales, 3', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28036', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Apolonio Morales, 3', '28036 Madrid', 'Spain']}",+34 913 50 97 49,€€,,[],,,,,,,
27,cpgcsPefS6fIJ18Lz_iLVA,Ernesto Prieto,5.0,"Calle de Bolivia, 9, 28016 Madrid, Spain",Delicatessen Seafood ,,ernesto-prieto-madrid-3,https://s3-media4.fl.yelpcdn.com/bphoto/b_3KtZhmynlas1zxHfxWHA/o.jpg,False,3,40.4573154532079,-3.67835998535156,"{'address1': 'Calle de Bolivia, 9', 'address2': '', 'address3': None, 'city': 'Madrid', 'zip_code': '28016', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Bolivia, 9', '28016 Madrid', 'Spain']}",+34 914 57 13 97,€€,,[],,,,,,,
28,M0tiN-daXnhn-VpGr2dmxg,El Enfriador,5.0,"Plaza del Peru, 1, 28016 Madrid, Spain",Tapas Bars ,,el-enfriador-madrid-4,https://s3-media3.fl.yelpcdn.com/bphoto/YvprGTjD1nM_xIhG1ltM4g/o.jpg,False,1,40.460002,-3.676895,"{'address1': 'Plaza del Peru, 1', 'address2': '', 'address3': None, 'city': 'Madrid', 'zip_code': '28016', 'country': 'ES', 'state': 'M', 'display_address': ['Plaza del Peru, 1', '28016 Madrid', 'Spain']}",+34 913 59 33 56,,,[],,,,,,,
29,64Wgnjf8PQKwp4iZyMe_sA,Ox's,4.5,"Calle Juan Ramon Jimenez, 11, 28036 Madrid, Spain",Spanish ,,oxs-madrid-2,https://s3-media3.fl.yelpcdn.com/bphoto/sA3EFWbqyYDgZBxuPXMGuQ/o.jpg,False,3,40.45765,-3.68719,"{'address1': 'Calle Juan Ramon Jimenez, 11', 'address2': None, 'address3': None, 'city': 'Madrid', 'zip_code': '28036', 'country': 'ES', 'state': 'M', 'display_address': ['Calle Juan Ramon Jimenez, 11', '28036 Madrid', 'Spain']}",+34 914 58 19 03,,,[],,,,,,,
30,huu1axhODNt-pSq1ZcUUVw,Nipon Taro,4.0,"Calle de Serrano, 213, 28016 Madrid, Spain",Japanese ,"This is a great option for a business lunch. Quality of the sushi is good, but the price/quality ratio is better than the average Madrid sushi joint. Our.... ",nipon-taro-madrid,https://s3-media4.fl.yelpcdn.com/bphoto/rZY49RO5IOBprUGaarajTA/o.jpg,False,8,40.4539706,-3.6791011,"{'address1': 'Calle de Serrano, 213', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28016', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Serrano, 213', '28016 Madrid', 'Spain']}",+34 914 58 54 70,€€,,[],,,,,,,
31,9I0KOcq7kSsom5Ugv7ZETA,Itohi,2.5,"Calle del Príncipe de Vergara, 289, 28016 Madrid, Spain",Japanese ,,itohi-madrid,https://s3-media4.fl.yelpcdn.com/bphoto/CZmLonA2YV4E13219BkHLA/o.jpg,False,3,40.4595979,-3.6769429,"{'address1': 'Calle del Príncipe de Vergara, 289', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28016', 'country': 'ES', 'state': 'M', 'display_address': ['Calle del Príncipe de Vergara, 289', '28016 Madrid', 'Spain']}",+34 913 59 32 98,€€,,[],,,,,,,
32,tO4JT177s9ijuX3CwdTgWw,Al Paseo,4.0,"Paseo de la Habana, 65, 28036 Madrid, Spain",Spanish ,,al-paseo-madrid,https://s3-media2.fl.yelpcdn.com/bphoto/Pd3TLspXCHgE--tx0bWbTA/o.jpg,False,3,40.45445,-3.68353,"{'address1': 'Paseo de la Habana, 65', 'address2': None, 'address3': None, 'city': 'Madrid', 'zip_code': '28036', 'country': 'ES', 'state': 'M', 'display_address': ['Paseo de la Habana, 65', '28036 Madrid', 'Spain']}",+34 914 57 54 03,,,[],,,,,,,
33,aEtb5_PvKOjhK6JHx_IU8g,Casa Camu,3.5,"Principe de Vergara, 287, 28016 Madrid, Spain",Spanish Tapas Bars ,,casa-camu-madrid-3,,False,2,40.45943,-3.67695,"{'address1': 'Principe de Vergara, 287', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28016', 'country': 'ES', 'state': 'M', 'display_address': ['Principe de Vergara, 287', '28016 Madrid', 'Spain']}",,,,[],,,,,,,
34,iwzEUXwUSpB0kg2D4DQAvQ,Puerta 57,4.0,"Calle del Padre Damián, s/n, 28036 Madrid, Spain",Mediterranean Tapas/Small Plates Tapas Bars ,"Average and over priced.  I came here alone at lunch and ordered a salad the menu said was big enough for two.  The waiter was dismayed I didn't want to.... Nice view to Real Madrid home stadium. Good service, good staff, delicious meal, except steak, - you can not choose level of cooking, only almost rare with.... Food was good. I only had ham and cheese croquettes as my Spanish was not good enough to figure out the menu. The waiter was kind but hurried so I didn't.... ",puerta-57-madrid-2,https://s3-media3.fl.yelpcdn.com/bphoto/7puW9CKjBV5wAWQb8xshjA/o.jpg,False,15,40.4534948454868,-3.68707180023193,"{'address1': 'Calle del Padre Damián, s/n', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28036', 'country': 'ES', 'state': 'M', 'display_address': ['Calle del Padre Damián, s/n', '28036 Madrid', 'Spain']}",+34 914 57 33 61,€€,,[],,,,,,,
35,uy1ez4ldChFV9yZMnYBZDg,Mallorca,4.0,"Calle de Alberto Alcocer, 48, 28016 Madrid, Spain",Delis Food Delivery Services Modern European ,,mallorca-madrid,https://s3-media1.fl.yelpcdn.com/bphoto/EZlwQFm0GZmWlRFda9SEKg/o.jpg,False,2,40.45844,-3.67881,"{'address1': 'Calle de Alberto Alcocer, 48', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28016', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Alberto Alcocer, 48', '28016 Madrid', 'Spain']}",+34 914 58 75 11,€,,[],,,,,,,
36,KRfE0d2XRYpQ2ogHKckDHw,Più Trentanove,5.0,"Calle Pedro Muguruza, 1, 28036 Madrid, Spain",Italian ,,più-trentanove-madrid,https://s3-media2.fl.yelpcdn.com/bphoto/zG37YxOyw1oL_i_gg7hbjw/o.jpg,False,2,40.462314,-3.686724,"{'address1': 'Calle Pedro Muguruza, 1', 'address2': '', 'address3': None, 'city': 'Madrid', 'zip_code': '28036', 'country': 'ES', 'state': 'M', 'display_address': ['Calle Pedro Muguruza, 1', '28036 Madrid', 'Spain']}",+34 910 00 01 88,€€,,[],,,,,,,
37,Eg65HW3uXYcP4xHG3z8I6Q,De la Riva,5.0,"Calle Cochabamba, 13, 28016 Madrid, Spain",Spanish ,"Very good family restaurant, great wine and food. Very good service. Friendly staff. Definitely will come back. ",de-la-riva-madrid,https://s3-media4.fl.yelpcdn.com/bphoto/tJSKRDVhwtN6My_4XmIhJw/o.jpg,False,2,40.4556709,-3.6807968,"{'address1': 'Calle Cochabamba, 13', 'address2': None, 'address3': None, 'city': 'Madrid', 'zip_code': '28016', 'country': 'ES', 'state': 'M', 'display_address': ['Calle Cochabamba, 13', '28016 Madrid', 'Spain']}",+34 914 58 89 54,,,[],,,,,,,
